Attitude,Technology,Potential,Age,Physical_Fitness,Psych_Quality,Label
0,1,4,36,2,1,-1
0,0,10,20,0,1,-1
1,2,9,22,0,2,1
1,1,8,24,2,2,1
2,0,1,19,0,2,1
1,2,8,25,1,0,1
1,2,0,26,2,0,1
1,2,8,38,1,0,1
2,2,2,25,0,0,-1
0,1,9,22,0,0,-1
0,0,8,19,0,2,-1
1,1,1,27,2,1,1
2,0,8,20,0,1,1
2,0,1,40,1,1,1
0,0,8,25,0,0,-1
0,2,9,21,0,1,-1
1,0,5,33,1,2,1
1,2,3,37,1,1,1
2,1,1,18,1,1,1
2,2,8,36,2,1,1
1,2,6,25,1,1,1
2,0,8,39,1,1,1
1,2,0,25,2,2,1
1,1,3,18,1,1,1
2,2,1,28,0,1,1
2,0,2,29,2,2,1
1,1,10,31,0,0,-1
0,0,4,32,1,1,-1
0,2,6,19,0,1,-1
0,0,7,18,1,0,-1
2,0,8,19,1,1,1
2,0,1,28,0,1,1
0,1,1,30,2,2,-1
2,2,7,40,1,2,1
0,2,3,32,1,0,-1
0,0,8,20,0,2,-1
2,0,8,36,1,0,1
1,1,7,36,1,2,1
2,0,5,37,0,1,1
0,1,7,29,1,1,-1
1,0,0,36,0,1,1
2,2,1,28,2,0,1
2,1,8,21,2,2,1
2,2,2,21,1,2,1
2,2,0,27,0,0,-1
1,2,4,18,0,2,1
0,1,7,32,2,1,-1
2,1,1,37,1,2,1
1,0,4,26,2,0,1
1,2,2,35,0,0,-1
1,2,3,24,2,0,1
2,1,4,29,0,1,1
1,2,0,24,2,2,1
0,1,2,31,1,0,-1
0,2,8,24,1,2,-1
2,2,5,35,0,0,-1
2,2,5,29,2,2,1
0,0,4,22,2,1,-1
0,2,1,24,1,2,-1
1,1,7,29,2,2,1
1,0,4,37,1,2,1
2,2,10,25,0,2,1
1,2,7,30,0,0,-1
0,2,6,36,1,0,-1
1,0,8,32,0,2,1
1,1,8,24,0,0,-1
2,0,10,21,1,0,1
0,2,10,20,0,2,-1
2,0,8,28,2,1,1
1,1,5,26,2,0,1
0,1,5,19,1,1,-1
0,0,0,40,1,1,-1
2,0,7,33,1,0,1
2,2,5,30,2,0,1
0,0,7,32,2,1,-1
0,2,1,20,2,0,-1
2,0,0,28,2,0,1
0,0,10,33,2,2,-1
0,0,10,28,0,2,-1
0,0,4,27,1,0,-1
1,2,9,35,0,2,1
1,0,8,30,2,2,1
0,0,0,26,2,1,-1
0,0,1,37,0,2,-1
1,1,6,35,1,0,1
2,1,8,33,2,2,1
0,2,6,33,0,1,-1
2,2,2,21,0,0,-1
0,0,10,30,2,1,-1
2,1,7,38,0,2,1
1,0,2,35,1,2,1
1,2,5,27,1,1,1
0,0,6,26,2,0,-1
2,2,5,34,2,1,1
0,2,9,18,2,2,-1
1,1,9,26,0,1,1
2,1,0,22,1,0,1
0,2,8,31,0,1,-1
2,2,3,18,2,2,1
2,1,0,29,1,1,1
2,2,1,30,1,2,1
2,2,0,26,2,0,1
1,0,2,40,0,1,1
1,2,2,28,2,2,1
1,2,0,37,2,0,1
1,1,4,29,2,2,1
1,1,7,18,2,1,1
2,1,10,21,1,1,1
0,1,7,20,0,2,-1
1,0,5,26,1,1,1
2,0,6,33,2,2,1
2,0,10,36,2,0,1
0,1,2,21,1,0,-1
2,1,3,25,2,0,1
0,0,6,28,1,2,-1
1,0,10,40,2,2,1
1,1,5,37,0,0,-1
0,2,9,28,0,2,-1
0,1,6,21,2,1,-1
2,1,3,20,0,0,-1
2,1,1,30,1,1,1
2,1,2,24,2,2,1
1,0,6,39,0,1,1
1,0,5,39,0,1,1
1,2,6,32,1,1,1
0,1,5,23,2,0,-1
0,0,3,40,1,2,-1
1,1,10,34,2,2,1
0,2,2,33,0,0,-1
2,2,7,38,1,2,1
0,2,0,27,1,2,-1
2,0,5,37,0,0,1
2,1,1,20,0,0,-1
2,0,4,40,0,2,1
2,1,10,19,0,2,1
2,1,4,26,2,2,1
1,1,0,38,0,0,-1
0,1,6,26,0,1,-1
1,2,10,35,1,0,1
0,0,5,21,1,0,-1
0,1,7,21,2,1,-1
0,0,9,34,2,2,-1
2,1,1,37,2,2,1
1,1,3,28,1,0,1
2,1,9,26,1,0,1
2,1,1,27,2,1,1
2,0,0,38,1,0,1
2,0,1,33,0,0,1
0,0,2,37,0,1,-1
1,0,8,38,0,2,1
2,0,3,18,1,2,1
2,1,3,38,1,0,1
1,2,7,22,0,2,1
1,1,9,18,0,2,1
2,2,7,27,1,1,1
0,2,1,34,1,0,-1
0,2,2,28,2,2,-1
0,0,8,21,2,1,-1
1,1,3,19,0,0,-1
1,0,1,39,1,1,1
1,2,8,39,0,1,1
0,1,1,34,2,2,-1
2,2,9,38,0,2,1
0,0,0,20,0,2,-1
0,2,8,32,1,0,-1
2,2,3,29,2,1,1
1,2,5,26,0,1,1
1,0,6,28,1,0,1
2,2,1,18,0,0,-1
2,2,6,34,2,2,1
1,2,2,35,0,1,1
1,2,0,33,1,0,1
2,1,10,26,0,2,1
0,0,10,18,2,1,-1
0,1,10,20,1,1,-1
2,0,3,19,2,0,1
0,1,4,27,0,1,-1
2,2,0,19,0,2,1
0,0,10,20,0,0,-1
1,0,3,34,2,2,1
2,0,2,32,1,1,1
2,0,10,20,2,2,1
0,1,10,25,1,2,-1
0,2,3,33,1,1,-1
1,1,5,20,1,1,1
0,1,0,30,0,2,-1
2,0,4,38,2,2,1
0,0,9,39,1,2,-1
0,0,6,25,1,0,-1
2,2,3,24,1,1,1
1,0,7,18,0,1,1
0,1,1,23,2,2,-1
1,2,6,37,1,2,1
1,0,9,27,0,1,1
0,0,8,37,1,2,-1
0,1,7,39,0,0,-1
1,1,10,19,1,1,1
2,0,8,31,0,1,1
2,2,6,22,2,2,1
0,2,1,23,1,2,-1
2,2,9,40,2,0,1
2,1,6,31,0,0,-1
0,1,4,19,1,1,-1
1,0,5,36,2,0,1
1,1,7,35,1,2,1
1,0,2,37,1,1,1
2,2,0,18,1,2,1
0,0,6,20,1,1,-1
1,0,2,32,2,1,1
0,1,6,29,1,0,-1
0,1,6,31,2,0,-1
1,1,2,30,2,2,1
0,2,7,40,0,2,-1
2,0,2,25,1,2,1
2,1,7,26,0,1,1
0,2,10,29,2,1,-1
1,2,5,35,1,0,1
1,1,3,35,1,1,1
2,2,2,35,1,1,1
0,1,4,39,2,2,-1
1,2,2,33,1,1,1
2,2,8,36,1,2,1
2,0,5,31,2,0,1
0,2,2,32,0,1,-1
2,1,10,36,1,1,1
0,1,1,25,1,0,-1
2,0,5,35,2,1,1
0,2,5,38,2,0,-1
1,2,2,25,1,2,1
2,1,1,31,2,2,1
1,1,6,32,0,0,-1
0,1,10,24,2,1,-1
2,1,0,35,0,0,-1
0,0,10,22,0,1,-1
2,2,3,19,0,1,1
1,1,8,23,0,0,-1
0,0,0,39,2,2,-1
0,1,1,18,2,1,-1
1,0,6,29,2,2,1
1,0,0,21,1,2,-1
2,0,9,33,2,1,1
0,0,1,22,1,1,-1
0,1,7,39,1,2,-1
0,0,6,37,2,2,-1
2,0,10,25,2,2,1
1,1,4,18,1,1,1
0,0,4,19,1,0,-1
2,1,1,23,2,0,1
0,0,0,37,0,0,-1
1,2,0,40,1,1,1
1,1,5,18,1,2,1
2,1,10,28,1,2,1
1,0,10,33,2,0,1
0,1,6,27,0,0,-1
1,2,2,30,1,2,1
0,1,10,27,0,2,-1
1,0,8,22,2,2,1
1,0,0,29,0,1,1
1,2,8,25,0,0,-1
1,1,8,34,2,0,1
0,1,5,24,2,0,-1
1,2,9,33,1,2,1
1,2,0,18,1,2,1
0,0,1,22,1,2,-1
1,0,4,39,2,2,1
0,1,7,32,2,2,-1
1,1,8,22,0,2,1
1,1,0,33,1,2,1
1,1,2,32,0,1,1
1,0,5,22,2,1,1
1,0,9,27,0,1,1
2,0,6,40,0,1,1
2,0,3,22,1,1,1
1,0,0,19,0,2,-1
1,0,9,18,0,1,1
2,0,4,33,0,0,1
1,2,8,36,2,1,1
1,2,3,35,1,0,1
1,2,4,35,0,1,1
0,2,1,34,1,0,-1
1,2,5,31,0,0,-1
1,1,10,39,1,2,1
2,2,4,35,1,1,1
0,1,3,31,2,2,-1
2,2,6,38,1,0,1
1,2,2,35,1,1,1
1,1,3,30,2,0,1
1,0,8,38,2,1,1
1,0,4,37,2,2,1
0,1,8,38,1,0,-1
2,2,7,27,0,1,1
1,0,0,36,2,0,1
2,1,3,22,0,1,1
1,1,2,23,1,0,1
1,0,8,31,1,2,1
1,0,4,30,1,0,1
1,0,1,19,0,2,1
1,2,4,25,0,1,1
2,1,10,34,2,2,1
0,0,7,22,2,2,-1
0,0,0,29,2,0,-1
0,0,10,29,2,1,-1
2,0,7,24,0,1,1
2,1,3,38,2,1,1
2,2,1,35,2,2,1
2,2,7,34,1,1,1
2,0,5,35,1,2,1
2,0,7,23,0,1,1
1,0,10,26,1,1,1
2,1,7,38,0,0,-1
1,0,2,39,0,0,1
1,1,6,32,2,0,1
0,0,5,36,0,0,-1
1,1,0,36,2,0,1
0,2,2,21,1,1,-1
1,1,0,24,1,0,1
0,1,9,31,2,0,-1
2,1,10,35,1,0,1
1,0,10,36,2,1,1
1,2,6,38,0,1,1
1,0,7,26,0,1,1
0,0,10,37,1,2,-1
1,1,1,18,0,0,-1
2,0,9,21,1,1,1
1,2,2,27,2,1,1
2,1,6,23,0,0,-1
1,1,0,27,2,1,1
1,2,3,36,2,0,1
1,1,10,40,2,0,1
1,0,10,33,1,1,1
1,1,6,30,2,2,1
1,0,8,31,2,0,1
0,1,2,37,1,0,-1
1,0,5,19,1,2,1
1,2,6,24,1,2,1
0,2,3,37,1,0,-1
2,1,4,22,0,0,-1
1,0,7,22,2,2,1
0,2,6,31,0,1,-1
1,1,5,36,2,1,1
1,0,0,40,0,1,1
1,0,10,37,2,2,1
1,0,9,38,0,1,1
1,0,4,26,1,1,1
0,1,5,21,1,2,-1
2,2,7,24,0,2,1
0,2,3,18,1,0,-1
0,0,8,27,0,2,-1
2,1,7,18,1,1,1
0,1,2,19,1,0,-1
2,1,9,35,2,0,1
1,1,8,33,2,0,1
1,2,8,33,0,0,-1
0,0,5,35,0,1,-1
0,0,1,38,1,1,-1
2,2,10,40,2,1,1
2,1,10,23,1,2,1
1,0,2,37,2,2,1
2,0,9,32,2,2,1
1,0,7,24,1,0,1
1,1,4,21,0,2,1
2,2,6,29,0,0,-1
0,0,8,25,1,2,-1
1,1,10,23,2,1,1
2,1,4,35,0,2,1
2,0,2,39,0,0,1
2,0,4,34,0,1,1
1,1,10,30,0,1,1
2,2,2,19,0,1,1
1,1,7,28,0,2,1
0,1,9,18,2,2,-1
2,0,0,28,1,1,1
1,2,9,26,2,1,1
2,2,10,23,0,2,1
1,2,2,25,1,0,1
0,0,9,29,0,0,-1
0,2,5,36,0,2,-1
0,2,3,30,2,1,-1
1,2,9,23,0,0,-1
1,1,3,37,0,0,-1
0,0,10,18,0,2,-1
2,2,5,31,1,0,1
0,0,4,29,2,0,-1
1,0,8,24,2,1,1
0,0,3,39,2,0,-1
0,1,6,27,2,1,-1
1,0,1,39,2,2,1
2,0,8,20,2,1,1
0,0,5,22,1,0,-1
2,2,5,32,0,2,1
1,1,6,34,2,0,1
0,1,6,34,2,1,-1
2,2,7,29,0,0,-1
2,2,9,25,1,2,1
1,2,10,27,2,1,1
2,2,6,38,2,0,1
1,2,9,34,2,2,1
2,1,10,36,0,1,1
0,1,8,25,2,1,-1
2,2,8,34,1,1,1
1,2,1,33,1,1,1
0,0,5,18,1,2,-1
2,2,9,23,2,0,1
2,1,10,34,1,0,1
1,1,5,28,1,0,1
0,0,3,32,0,1,-1
1,1,0,26,2,2,1
1,0,3,30,0,0,1
1,2,6,38,0,1,1
2,2,4,32,0,0,-1
1,0,4,26,1,1,1
1,1,1,21,1,2,1
0,0,8,18,2,1,-1
0,1,1,22,0,1,-1
2,0,9,39,2,0,1
2,1,8,37,0,0,-1
1,2,7,25,0,2,1
2,0,2,30,1,0,1
0,2,6,38,0,1,-1
1,2,3,35,2,1,1
2,2,4,18,0,1,1
0,2,10,29,2,2,-1
1,2,2,28,2,1,1
1,0,8,21,0,0,1
2,0,7,39,1,2,1
2,0,1,30,1,1,1
1,0,2,28,1,2,1
2,1,3,38,1,0,1
1,1,0,23,1,0,1
1,0,0,25,2,1,1
0,2,6,35,2,2,-1
2,1,2,20,2,0,1
0,1,9,39,0,2,-1
2,0,1,27,2,1,1
1,2,8,32,2,2,1
1,0,3,40,1,0,1
0,1,1,35,2,0,-1
1,1,2,36,0,1,1
1,2,0,40,1,1,1
2,0,3,23,1,1,1
2,1,10,20,0,2,1
1,1,7,20,0,0,-1
2,0,0,24,2,0,-1
0,0,4,27,1,1,-1
0,1,7,19,0,2,-1
0,1,4,24,2,0,-1
1,2,4,24,1,0,1
1,1,2,35,1,1,1
2,0,10,37,2,0,1
1,1,7,30,1,0,1
1,0,5,21,0,1,1
1,2,5,21,2,2,1
0,2,8,21,1,2,-1
0,1,4,23,0,1,-1
2,0,5,33,2,1,1
1,1,2,26,1,0,1
1,2,7,22,2,2,1
0,2,1,34,2,2,-1
2,0,9,19,2,2,1
1,2,3,19,2,0,1
2,0,7,24,2,0,1
2,2,1,40,2,2,1
0,0,6,18,2,1,-1
0,0,7,20,0,0,-1
2,1,7,23,2,0,1
2,1,9,24,2,2,1
0,2,4,26,2,0,-1
1,0,6,27,0,1,1
2,0,7,30,2,0,1
2,0,6,35,0,2,1
2,2,7,27,0,0,-1
2,1,6,32,1,2,1
2,0,6,19,0,2,1
2,0,8,40,0,1,1
2,1,3,39,0,1,1
1,1,3,22,1,0,1
1,0,4,25,2,2,1
2,0,8,23,0,2,1
0,0,4,36,2,0,-1
0,2,4,34,2,1,-1
0,1,3,24,0,0,-1
1,0,5,32,2,2,1
2,1,5,38,1,2,1
1,2,10,33,1,1,1
2,1,7,35,1,1,1
2,2,5,18,2,2,1
2,1,5,34,0,0,-1
0,2,3,35,1,1,-1
2,0,1,21,2,1,1
0,1,7,33,2,2,-1
2,0,6,28,2,2,1
0,2,6,38,2,2,-1
1,2,3,18,1,1,1
1,1,0,20,2,1,1
2,2,3,21,0,0,-1
2,0,8,38,1,2,1
0,2,10,37,0,0,-1
1,1,8,40,0,2,1
0,1,8,29,2,2,-1
1,2,10,30,2,0,1
0,2,1,33,1,2,-1
0,1,2,40,1,1,-1
0,1,9,22,2,1,-1
0,1,3,25,0,0,-1
1,0,9,27,1,0,1
2,0,7,38,2,2,1
0,2,8,28,2,2,-1
0,1,4,29,1,1,-1
2,1,8,18,1,0,1
1,0,4,27,1,0,1
0,2,10,32,0,1,-1
0,1,10,21,0,1,-1
2,0,7,33,0,1,1
0,0,8,40,1,2,-1
1,1,4,37,2,0,1
1,1,6,32,0,1,1
1,2,3,19,0,2,1
1,2,7,26,1,2,1
1,0,2,21,2,0,1
1,0,3,19,0,0,1
1,1,6,40,2,2,1
0,1,5,32,0,2,-1
2,1,9,39,1,0,1
0,1,7,37,2,1,-1
2,1,0,31,1,0,1
0,1,2,32,1,0,-1
1,1,2,23,2,2,1
1,0,0,36,1,1,1
2,0,0,34,1,2,1
1,0,1,38,2,2,1
2,0,10,34,0,1,1
2,1,7,25,1,1,1
2,2,3,27,1,0,1
1,0,4,27,2,2,1
2,0,4,40,1,2,1
1,0,6,22,0,0,1
1,0,7,40,1,1,1
2,1,9,35,1,0,1
0,2,7,39,2,1,-1
1,0,3,33,0,1,1
0,1,0,35,1,0,-1
2,0,3,34,1,1,1
0,2,8,24,2,2,-1
0,1,3,26,0,1,-1
2,2,1,34,1,1,1
2,0,9,18,1,2,1
1,1,8,35,1,1,1
0,0,0,36,1,1,-1
0,1,2,23,2,2,-1
2,1,10,23,0,0,-1
1,1,6,18,2,0,1
1,0,9,18,0,1,1
0,1,1,34,2,0,-1
0,1,9,25,2,0,-1
2,2,8,36,0,2,1
1,0,2,39,1,1,1
0,1,2,39,0,1,-1
1,1,6,28,0,1,1
2,1,9,28,2,0,1
0,0,5,21,2,2,-1
1,2,2,39,1,2,1
2,2,3,35,2,2,1
1,1,3,34,2,0,1
2,1,5,25,2,1,1
1,0,4,18,2,0,1
0,2,7,38,2,2,-1
1,0,5,27,0,0,1
0,1,10,40,0,0,-1
1,1,6,19,2,2,1
0,2,2,32,2,1,-1
2,1,7,34,2,0,1
2,1,6,29,1,1,1
1,1,5,26,2,2,1
0,2,7,21,1,2,-1
0,0,7,24,0,1,-1
2,2,7,34,2,1,1
1,0,2,20,0,0,1
2,0,0,29,1,1,1
1,2,2,31,0,1,1
1,0,9,34,2,1,1
0,1,3,27,2,1,-1
2,1,4,22,0,1,1
0,2,4,20,0,2,-1
0,0,2,19,0,1,-1
1,1,5,22,2,1,1
0,0,5,37,2,2,-1
2,2,5,40,2,2,1
2,0,7,28,2,0,1
1,0,3,25,2,2,1
0,1,6,24,0,1,-1
1,1,5,29,2,0,1
0,1,5,26,1,1,-1
2,1,0,27,1,0,1
2,1,7,23,0,2,1
1,1,2,29,1,2,1
0,0,6,29,0,2,-1
0,0,6,25,2,2,-1
2,2,0,37,0,1,1
2,1,3,19,2,1,1
2,0,8,28,2,0,1
0,2,0,22,1,0,-1
0,2,3,30,2,0,-1
1,1,10,26,2,0,1
2,0,7,34,2,1,1
1,0,10,26,1,1,1
0,0,9,35,0,2,-1
2,2,2,36,2,1,1
0,0,3,26,0,2,-1
1,2,5,20,0,0,-1
2,2,0,21,1,0,1
2,1,2,35,0,2,1
1,2,5,22,0,0,-1
1,1,10,20,0,1,1
2,2,10,27,2,1,1
2,1,5,21,0,0,-1
1,0,6,30,0,1,1
0,0,7,30,2,2,-1
0,2,0,20,0,0,-1
2,2,6,30,0,1,1
1,0,9,31,1,0,1
2,1,3,22,0,2,1
2,2,7,29,0,2,1
1,0,9,40,2,2,1
2,2,1,35,2,1,1
2,1,6,32,1,2,1
0,0,0,25,0,2,-1
0,1,6,32,0,2,-1
2,2,5,25,0,1,1
0,0,9,38,0,0,-1
0,1,7,26,0,2,-1
1,1,7,23,2,0,1
0,0,6,25,2,2,-1
2,2,6,23,2,1,1
0,1,10,33,1,2,-1
0,2,0,24,0,0,-1
2,0,8,37,2,0,1
1,2,2,39,0,0,-1
1,1,2,34,1,0,1
1,2,8,26,1,2,1
0,2,9,33,2,1,-1
1,2,6,24,2,0,1
1,2,4,18,2,1,1
2,0,3,22,1,2,1
0,1,5,30,0,1,-1
2,0,0,31,1,0,1
2,0,2,28,2,0,1
2,0,8,37,2,1,1
1,1,2,25,2,2,1
0,1,10,27,1,2,-1
1,1,4,28,0,0,-1
0,2,5,28,1,2,-1
0,0,4,28,0,2,-1
0,1,9,33,0,2,-1
0,0,7,40,2,2,-1
2,1,7,40,0,1,1
2,2,1,37,1,1,1
1,2,7,30,2,2,1
0,2,2,31,2,2,-1
0,2,9,33,2,0,-1
2,0,5,22,2,0,1
0,2,2,20,1,0,-1
0,2,5,31,2,1,-1
1,0,9,23,1,0,1
2,2,3,36,1,0,1
2,2,4,26,2,0,1
1,1,3,28,0,1,1
2,0,4,35,2,1,1
1,1,4,37,0,2,1
2,1,0,21,1,2,1
2,0,6,30,0,2,1
2,2,0,38,1,2,1
2,2,3,35,2,2,1
0,0,1,32,2,1,-1
2,0,9,28,2,2,1
2,0,4,39,1,1,1
1,0,8,29,2,2,1
1,2,2,31,1,2,1
1,1,5,32,0,0,-1
1,0,5,23,0,2,1
1,1,3,39,0,1,1
2,0,5,29,2,1,1
0,2,6,27,2,0,-1
0,2,0,20,1,1,-1
2,0,0,36,0,0,1
0,1,6,29,0,0,-1
2,0,9,26,0,0,1
0,2,4,30,0,1,-1
0,2,1,25,1,1,-1
2,1,2,36,2,1,1
1,1,3,29,2,0,1
1,2,10,36,1,2,1
0,2,10,20,1,0,-1
2,2,0,30,2,1,1
1,1,0,24,1,2,1
0,2,0,35,0,2,-1
2,2,4,39,1,2,1
1,1,10,24,0,1,1
2,1,8,18,1,0,1
1,2,6,22,0,2,1
2,1,10,26,2,2,1
1,2,7,23,0,2,1
2,0,2,18,2,1,1
2,1,9,28,0,2,1
1,1,7,27,2,2,1
0,1,2,35,2,2,-1
0,1,10,29,2,2,-1
0,1,7,35,1,1,-1
0,0,4,27,1,2,-1
0,0,7,28,0,1,-1
2,1,2,24,1,0,1
2,0,0,32,1,1,1
2,2,1,35,1,0,1
2,2,5,40,1,1,1
1,2,5,35,2,1,1
0,0,4,36,2,0,-1
2,2,4,21,0,0,-1
1,1,10,31,2,2,1
1,0,5,32,1,2,1
2,1,10,30,1,0,1
1,1,4,23,1,2,1
2,0,7,40,2,1,1
2,1,9,40,0,0,-1
2,1,6,28,1,0,1
1,1,5,28,1,1,1
2,2,7,20,0,1,1
0,2,1,26,2,1,-1
0,0,10,18,0,1,-1
1,2,0,20,0,2,1
2,2,9,31,0,1,1
1,2,3,25,0,2,1
1,0,10,18,1,2,1
1,0,7,40,1,2,1
2,1,4,27,1,2,1
1,0,7,39,1,0,1
0,0,9,23,2,1,-1
0,0,2,29,1,2,-1
0,0,7,22,2,0,-1
2,0,1,21,0,1,1
0,2,5,23,2,2,-1
2,0,7,21,2,2,1
1,2,10,39,0,1,1
2,1,1,35,1,1,1
0,0,3,28,0,2,-1
0,2,5,19,0,0,-1
2,1,6,19,2,2,1
2,0,5,39,0,0,1
1,1,2,29,2,2,1
1,2,10,32,2,1,1
2,0,2,22,2,2,1
0,1,10,21,1,2,-1
1,0,7,40,0,0,1
1,0,8,19,2,1,1
2,0,4,20,1,0,1
2,1,5,30,0,2,1
2,2,5,38,1,2,1
0,0,7,36,0,1,-1
2,0,1,36,1,0,1
1,2,0,40,0,0,-1
2,1,0,19,0,2,1
0,1,5,24,0,2,-1
2,0,5,30,0,2,1
0,1,2,18,2,1,-1
2,2,6,39,2,0,1
1,1,0,19,1,0,1
1,0,7,33,0,1,1
2,0,0,22,0,1,-1
2,0,4,36,2,2,1
2,0,2,35,2,1,1
2,1,3,32,2,1,1
0,0,1,32,0,1,-1
2,1,6,37,0,2,1
0,0,2,35,1,0,-1
2,2,9,33,2,1,1
2,1,1,34,2,1,1
2,0,9,33,2,2,1
2,2,1,20,1,0,1
0,0,2,35,1,1,-1
1,0,8,24,0,2,1
2,0,6,35,1,0,1
2,0,6,22,0,2,1
2,0,9,23,2,1,1
0,2,3,33,1,0,-1
0,2,1,36,1,2,-1
2,1,6,22,0,0,-1
1,1,8,39,2,1,1
1,2,8,20,2,0,1
0,0,3,37,2,2,-1
1,0,5,40,0,0,1
1,0,9,25,1,0,1
0,2,4,27,1,2,-1
0,0,4,21,0,1,-1
1,1,2,40,2,2,1
2,2,9,38,1,1,1
1,0,7,38,2,2,1
2,1,6,28,0,0,-1
1,2,5,18,1,0,1
2,2,1,33,1,0,1
1,2,2,33,0,1,1
1,2,6,37,1,0,1
1,0,9,35,0,0,1
1,2,5,22,0,2,1
1,0,3,39,2,1,1
0,0,1,25,2,0,-1
0,1,6,19,1,2,-1
2,2,7,35,1,0,1
0,1,1,24,0,1,-1
0,2,3,36,0,1,-1
2,2,9,34,2,1,1
2,1,9,29,0,2,1
0,2,8,33,0,0,-1
0,1,5,21,2,1,-1
2,2,0,36,1,1,1
0,2,8,22,0,0,-1
2,2,5,26,2,0,1
2,2,10,23,1,1,1
1,1,10,24,0,1,1
2,2,10,29,0,2,1
2,1,10,36,1,0,1
0,2,8,34,0,2,-1
0,0,7,36,2,0,-1
2,0,10,28,1,2,1
2,0,8,18,2,1,1
0,1,2,36,1,2,-1
0,0,1,22,1,0,-1
2,2,6,35,1,0,1
0,2,4,25,0,2,-1
1,0,7,30,2,0,1
2,2,6,36,0,2,1
0,2,8,24,1,1,-1
2,1,3,19,1,0,1
0,0,1,32,2,0,-1
2,1,9,38,2,2,1
1,1,7,28,0,1,1
0,1,9,30,0,1,-1
2,2,3,35,0,0,-1
2,0,10,30,1,0,1
1,1,0,29,1,1,1
2,2,6,21,0,0,-1
1,2,4,38,2,2,1
2,0,4,32,0,0,1
0,1,5,19,2,0,-1
2,0,1,38,1,0,1
2,0,10,22,0,2,1
1,2,6,39,2,1,1
1,0,3,38,1,1,1
2,2,10,24,1,1,1
0,2,5,28,2,0,-1
2,2,9,19,0,2,1
2,2,3,33,1,1,1
0,2,0,39,2,2,-1
0,2,2,20,0,0,-1
0,0,10,27,2,0,-1
2,2,5,33,2,1,1
1,2,10,30,1,0,1
2,1,10,21,0,2,1
2,2,0,21,0,1,1
2,0,2,20,0,0,1
1,0,1,37,1,1,1
1,2,6,19,1,0,1
1,2,4,34,2,0,1
0,2,7,34,0,0,-1
1,2,1,32,2,1,1
1,2,4,26,2,2,1
2,1,4,26,1,2,1
1,1,0,23,2,1,1
0,0,9,23,2,2,-1
1,0,9,40,2,1,1
1,0,10,20,0,1,1
2,1,6,25,1,0,1
1,0,3,25,0,2,1
2,2,5,39,0,0,-1
2,2,4,33,1,1,1
1,0,0,30,2,0,1
0,2,2,35,0,1,-1
2,1,10,18,2,0,1
2,2,7,29,2,2,1
2,2,2,35,0,1,1
1,1,0,21,2,2,1
0,1,3,20,1,1,-1
0,1,2,39,0,1,-1
0,2,5,40,0,0,-1
0,2,6,30,0,1,-1
0,2,3,18,2,0,-1
1,2,7,35,1,0,1
1,2,10,25,1,2,1
2,0,0,23,0,0,-1
1,0,8,28,2,1,1
2,2,10,23,0,0,-1
0,1,7,32,0,1,-1
1,1,10,35,1,1,1
1,0,10,37,2,2,1
1,0,7,30,2,0,1
1,2,10,18,2,2,1
2,2,3,21,1,0,1
1,2,10,23,2,1,1
2,0,8,29,0,2,1
0,0,7,38,2,1,-1
1,2,7,26,2,2,1
0,1,10,37,1,1,-1
2,0,10,39,1,2,1
0,1,7,21,0,1,-1
2,0,2,30,0,0,1
0,1,0,40,2,1,-1
0,2,7,20,0,1,-1
0,1,9,25,1,0,-1
2,1,2,29,0,0,-1
2,2,8,21,1,2,1
1,2,0,23,2,1,1
1,1,6,23,2,1,1
0,0,6,35,1,2,-1
1,1,10,30,0,2,1
2,1,4,37,0,1,1
2,0,6,26,0,1,1
2,0,0,26,1,1,1
2,0,5,23,2,0,1
0,1,6,28,0,1,-1
1,0,6,26,1,1,1
1,0,4,21,1,2,1
1,1,0,34,2,1,1
1,1,7,31,2,1,1
2,1,6,25,0,1,1
2,2,2,18,2,2,1
1,2,7,25,0,2,1
1,2,3,40,0,2,1
2,1,5,26,2,0,1
0,1,1,20,0,0,-1
0,0,3,40,1,2,-1
0,2,10,35,2,2,-1
1,1,5,25,1,2,1
0,2,4,29,0,2,-1
0,1,3,18,2,0,-1
2,2,5,23,0,1,1
0,1,3,23,2,1,-1
1,2,5,33,2,2,1
1,1,0,37,1,0,1
0,0,4,26,2,2,-1
2,1,1,19,2,1,1
0,1,10,18,0,2,-1
2,2,1,39,0,0,-1
0,0,9,27,1,2,-1
1,1,1,31,1,1,1
1,2,10,18,0,2,1
0,1,8,39,2,1,-1
2,2,10,28,2,2,1
2,2,7,31,2,0,1
1,0,0,19,0,0,-1
1,2,1,21,2,1,1
2,2,6,24,1,2,1
2,1,0,22,1,2,1
0,0,6,25,2,0,-1
0,1,10,27,2,2,-1
1,0,8,37,1,0,1
1,2,8,26,1,0,1
1,1,0,40,1,2,1
0,1,10,33,2,2,-1
1,1,3,19,0,1,1
0,1,8,21,1,1,-1
2,1,5,34,0,2,1
0,2,4,29,2,1,-1
0,0,10,30,1,1,-1
1,0,4,27,0,2,1
0,0,2,29,2,2,-1
1,0,8,39,2,0,1
2,2,10,27,1,0,1
1,1,4,30,0,2,1
0,2,1,36,2,1,-1
2,2,10,18,2,0,1
0,1,0,19,2,2,-1
1,0,2,34,1,1,1
2,0,5,40,1,2,1
2,0,5,37,1,1,1
